store_id,date,day_of_week,hour,forecast_customers,is_peak_hour
S048,2026-05-06,Wednesday,12,95,0
S048,2026-05-06,Wednesday,13,89,0
S048,2026-05-06,Wednesday,14,86,0
S048,2026-05-06,Wednesday,15,80,0
S048,2026-05-06,Wednesday,16,55,0
S048,2026-05-06,Wednesday,17,154,1
S048,2026-05-06,Wednesday,18,165,1
S048,2026-05-06,Wednesday,19,152,1
S048,2026-05-06,Wednesday,20,167,1
S048,2026-05-06,Wednesday,21,95,0
S048,2026-05-07,Thursday,8,101,0
S048,2026-05-07,Thursday,9,54,0
S048,2026-05-07,Thursday,10,80,0
S048,2026-05-07,Thursday,11,81,0
S048,2026-05-07,Thursday,12,75,0
S048,2026-05-07,Thursday,13,82,0
S048,2026-05-07,Thursday,14,44,0
S048,2026-05-07,Thursday,15,78,0
S048,2026-05-07,Thursday,16,86,0
S048,2026-05-07,Thursday,17,177,1
S048,2026-05-07,Thursday,18,158,1
S048,2026-05-07,Thursday,19,161,1
S048,2026-05-07,Thursday,20,172,1
S048,2026-05-07,Thursday,21,61,0
S048,2026-05-08,Friday,8,108,0
S048,2026-05-08,Friday,9,69,0
S048,2026-05-08,Friday,10,114,0
S048,2026-05-08,Friday,11,107,0
S048,2026-05-08,Friday,12,66,0
S048,2026-05-08,Friday,13,74,0
S048,2026-05-08,Friday,14,53,0
S048,2026-05-08,Friday,15,53,0
S048,2026-05-08,Friday,16,63,0
S048,2026-05-08,Friday,17,153,1
S048,2026-05-08,Friday,18,166,1
S048,2026-05-08,Friday,19,165,1
S048,2026-05-08,Friday,20,175,1
S048,2026-05-08,Friday,21,90,0
S048,2026-05-09,Saturday,8,110,0
S048,2026-05-09,Saturday,9,95,0
S048,2026-05-09,Saturday,10,86,0
S048,2026-05-09,Saturday,11,115,0
S048,2026-05-09,Saturday,12,101,0
S048,2026-05-09,Saturday,13,107,0
S048,2026-05-09,Saturday,14,118,0
S048,2026-05-09,Saturday,15,77,0
S048,2026-05-09,Saturday,16,82,0
S048,2026-05-09,Saturday,17,256,1
S048,2026-05-09,Saturday,18,224,1
S048,2026-05-09,Saturday,19,230,1
S048,2026-05-09,Saturday,20,218,1
S048,2026-05-09,Saturday,21,126,0
S049,2026-05-03,Sunday,8,149,0
S049,2026-05-03,Sunday,9,95,0
S049,2026-05-03,Sunday,10,132,0
S049,2026-05-03,Sunday,11,107,0
S049,2026-05-03,Sunday,12,140,0
S049,2026-05-03,Sunday,13,144,0
S049,2026-05-03,Sunday,14,117,0
S049,2026-05-03,Sunday,15,113,0
S049,2026-05-03,Sunday,16,120,0
S049,2026-05-03,Sunday,17,246,1
S049,2026-05-03,Sunday,18,256,1
S049,2026-05-03,Sunday,19,234,1
S049,2026-05-03,Sunday,20,243,1
S049,2026-05-03,Sunday,21,131,0
S049,2026-05-04,Monday,8,79,0
S049,2026-05-04,Monday,9,99,0
S049,2026-05-04,Monday,10,80,0
S049,2026-05-04,Monday,11,77,0
S049,2026-05-04,Monday,12,96,0
S049,2026-05-04,Monday,13,82,0
S049,2026-05-04,Monday,14,102,0
S049,2026-05-04,Monday,15,75,0
S049,2026-05-04,Monday,16,65,0
S049,2026-05-04,Monday,17,151,1
S049,2026-05-04,Monday,18,147,1
S049,2026-05-04,Monday,19,169,1
S049,2026-05-04,Monday,20,162,1
S049,2026-05-04,Monday,21,69,0
S049,2026-05-05,Tuesday,8,70,0
S049,2026-05-05,Tuesday,9,62,0
S049,2026-05-05,Tuesday,10,85,0
S049,2026-05-05,Tuesday,11,77,0
S049,2026-05-05,Tuesday,12,95,0
S049,2026-05-05,Tuesday,13,73,0
S049,2026-05-05,Tuesday,14,81,0
S049,2026-05-05,Tuesday,15,52,0
S049,2026-05-05,Tuesday,16,45,0
S049,2026-05-05,Tuesday,17,153,1
S049,2026-05-05,Tuesday,18,154,1
S049,2026-05-05,Tuesday,19,149,1
S049,2026-05-05,Tuesday,20,174,1
S049,2026-05-05,Tuesday,21,93,0
S049,2026-05-06,Wednesday,8,43,0
S049,2026-05-06,Wednesday,9,87,0
S049,2026-05-06,Wednesday,10,63,0
S049,2026-05-06,Wednesday,11,113,0
S049,2026-05-06,Wednesday,12,78,0
S049,2026-05-06,Wednesday,13,97,0
S049,2026-05-06,Wednesday,14,65,0
S049,2026-05-06,Wednesday,15,106,0
S049,2026-05-06,Wednesday,16,94,0
S049,2026-05-06,Wednesday,17,176,1
S049,2026-05-06,Wednesday,18,166,1
S049,2026-05-06,Wednesday,19,163,1
S049,2026-05-06,Wednesday,20,159,1
S049,2026-05-06,Wednesday,21,66,0
S049,2026-05-07,Thursday,8,77,0
S049,2026-05-07,Thursday,9,94,0
S049,2026-05-07,Thursday,10,106,0
S049,2026-05-07,Thursday,11,97,0
S049,2026-05-07,Thursday,12,82,0
S049,2026-05-07,Thursday,13,110,0
S049,2026-05-07,Thursday,14,68,0
S049,2026-05-07,Thursday,15,70,0
S049,2026-05-07,Thursday,16,44,0
S049,2026-05-07,Thursday,17,174,1
S049,2026-05-07,Thursday,18,146,1
S049,2026-05-07,Thursday,19,172,1
S049,2026-05-07,Thursday,20,146,1
S049,2026-05-07,Thursday,21,77,0
S049,2026-05-08,Friday,8,58,0
S049,2026-05-08,Friday,9,49,0
S049,2026-05-08,Friday,10,88,0
S049,2026-05-08,Friday,11,47,0
S049,2026-05-08,Friday,12,51,0
S049,2026-05-08,Friday,13,93,0
S049,2026-05-08,Friday,14,75,0
S049,2026-05-08,Friday,15,99,0
S049,2026-05-08,Friday,16,43,0
S049,2026-05-08,Friday,17,163,1
S049,2026-05-08,Friday,18,154,1
S049,2026-05-08,Friday,19,149,1
S049,2026-05-08,Friday,20,172,1
S049,2026-05-08,Friday,21,92,0
S049,2026-05-09,Saturday,8,131,0
S049,2026-05-09,Saturday,9,74,0
S049,2026-05-09,Saturday,10,83,0
S049,2026-05-09,Saturday,11,156,0
S049,2026-05-09,Saturday,12,120,0
S049,2026-05-09,Saturday,13,133,0
S049,2026-05-09,Saturday,14,101,0
S049,2026-05-09,Saturday,15,59,0
S049,2026-05-09,Saturday,16,101,0
S049,2026-05-09,Saturday,17,234,1
S049,2026-05-09,Saturday,18,213,1
S049,2026-05-09,Saturday,19,231,1
S049,2026-05-09,Saturday,20,254,1
S049,2026-05-09,Saturday,21,93,0
S050,2026-05-03,Sunday,8,176,0
S050,2026-05-03,Sunday,9,149,0
S050,2026-05-03,Sunday,10,161,0
S050,2026-05-03,Sunday,11,239,0
S050,2026-05-03,Sunday,12,125,0
S050,2026-05-03,Sunday,13,130,0
S050,2026-05-03,Sunday,14,168,0
S050,2026-05-03,Sunday,15,208,0
S050,2026-05-03,Sunday,16,156,0
S050,2026-05-03,Sunday,17,356,1
S050,2026-05-03,Sunday,18,384,1
S050,2026-05-03,Sunday,19,325,1
S050,2026-05-03,Sunday,20,336,1
S050,2026-05-03,Sunday,21,213,0
S050,2026-05-04,Monday,8,104,0
S050,2026-05-04,Monday,9,133,0
S050,2026-05-04,Monday,10,108,0
S050,2026-05-04,Monday,11,110,0
S050,2026-05-04,Monday,12,133,0
S050,2026-05-04,Monday,13,85,0
S050,2026-05-04,Monday,14,87,0
S050,2026-05-04,Monday,15,123,0
S050,2026-05-04,Monday,16,158,0
S050,2026-05-04,Monday,17,230,1
S050,2026-05-04,Monday,18,255,1
S050,2026-05-04,Monday,19,250,1
S050,2026-05-04,Monday,20,247,1
S050,2026-05-04,Monday,21,67,0
S050,2026-05-05,Tuesday,8,146,0
S050,2026-05-05,Tuesday,9,120,0
S050,2026-05-05,Tuesday,10,89,0
S050,2026-05-05,Tuesday,11,127,0
S050,2026-05-05,Tuesday,12,144,0
S050,2026-05-05,Tuesday,13,104,0
S050,2026-05-05,Tuesday,14,78,0
S050,2026-05-05,Tuesday,15,94,0
S050,2026-05-05,Tuesday,16,99,0
S050,2026-05-05,Tuesday,17,240,1
S050,2026-05-05,Tuesday,18,230,1
S050,2026-05-05,Tuesday,19,226,1
S050,2026-05-05,Tuesday,20,258,1
S050,2026-05-05,Tuesday,21,126,0
S050,2026-05-06,Wednesday,8,86,0
S050,2026-05-06,Wednesday,9,81,0
S050,2026-05-06,Wednesday,10,94,0
S050,2026-05-06,Wednesday,11,108,0
S050,2026-05-06,Wednesday,12,80,0
S050,2026-05-06,Wednesday,13,85,0
S050,2026-05-06,Wednesday,14,124,0
S050,2026-05-06,Wednesday,15,119,0
S050,2026-05-06,Wednesday,16,104,0
S050,2026-05-06,Wednesday,17,230,1
S050,2026-05-06,Wednesday,18,237,1
S050,2026-05-06,Wednesday,19,225,1
S050,2026-05-06,Wednesday,20,265,1
S050,2026-05-06,Wednesday,21,147,0
S050,2026-05-07,Thursday,8,103,0
S050,2026-05-07,Thursday,9,86,0
S050,2026-05-07,Thursday,10,118,0
S050,2026-05-07,Thursday,11,81,0
S050,2026-05-07,Thursday,12,84,0
S050,2026-05-07,Thursday,13,104,0
S050,2026-05-07,Thursday,14,99,0
S050,2026-05-07,Thursday,15,91,0
S050,2026-05-07,Thursday,16,100,0
S050,2026-05-07,Thursday,17,245,1
S050,2026-05-07,Thursday,18,237,1
S050,2026-05-07,Thursday,19,225,1
S050,2026-05-07,Thursday,20,243,1
S050,2026-05-07,Thursday,21,126,0
S050,2026-05-08,Friday,8,119,0
S050,2026-05-08,Friday,9,131,0
S050,2026-05-08,Friday,10,75,0
S050,2026-05-08,Friday,11,116,0
S050,2026-05-08,Friday,12,151,0
S050,2026-05-08,Friday,13,128,0
S050,2026-05-08,Friday,14,143,0
S050,2026-05-08,Friday,15,142,0
S050,2026-05-08,Friday,16,91,0
S050,2026-05-08,Friday,17,258,1
S050,2026-05-08,Friday,18,252,1
S050,2026-05-08,Friday,19,240,1
S050,2026-05-08,Friday,20,235,1
S050,2026-05-08,Friday,21,96,0
S050,2026-05-09,Saturday,8,100,0
S050,2026-05-09,Saturday,9,173,0
S050,2026-05-09,Saturday,10,139,0
S050,2026-05-09,Saturday,11,210,0
S050,2026-05-09,Saturday,12,173,0
S050,2026-05-09,Saturday,13,204,0
S050,2026-05-09,Saturday,14,202,0
S050,2026-05-09,Saturday,15,215,0
S050,2026-05-09,Saturday,16,122,0
S050,2026-05-09,Saturday,17,369,1
S050,2026-05-09,Saturday,18,381,1
S050,2026-05-09,Saturday,19,349,1
S050,2026-05-09,Saturday,20,357,1
S050,2026-05-09,Saturday,21,128,0
